"clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year"
"100645","1.0","233","['CLASS']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100646","1.0","235","['CLASS']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100647","1.0","248","['CHIN']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100648","1.0","251","['CHIN']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100649","1.0","276","['ECON']","","","","","['Thomas Bernardin']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100650","1.0","284","['ECON']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100651","1.0","299","['CSCI']","This is an intermediate-level version of CSCI 394.","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100652","1.0","306","['CSCI']","Students gain experience in computer-industry positions. Projects have included contributions toteam programming, implementation of solid modeling (NURBS), documentation, business applications of computing, and applications of computer graphics in medical research. Internshipexperiences (whether for credit or not) are strongly encouraged for anyone considering acareer in computing.","","","","['Richard Brown']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100653","1.0","313","['EDUC']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100654","1.0","344","['EDUC']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100655","1.0","374","['DANCE']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","Internship","Research","2015"
"100656","1.0","377","['DANCE']","","","","","['Heather J. Klopchin']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100657","1.0","433","['ENGL']","","","","","['Mary Titus']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100658","1.0","449","['ENGL']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100659","1.0","464","['ENVST']","","","","","['Charles Taliaferro']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100660","1.0","466","['ENVST']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100661","1.0","490","['FREN']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100662","1.0","494","['FREN']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100663","1.0","522","['GERM']","Students spend four weeks during Interim or summer in an individually selected German or Austrian workplace. Opportunities include work in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability in host institutions. Maybe counted toward German major or German studies concentration. Prerequisite: at least one 250-level course.","","","","['Staff']","200","","Academic Internship","","294","True","Prerequisite: at least one 250-level course.","","2","C","20152","","","Research","2015"
"100664","1.0","529","['GERM']","Students spend four weeks during Interim or summer in the German or Austrian workplace. Opportunities include working in health care, communications, and manufacturing as well as non-profit organizations, libraries, businesses, laboratories, offices, and churches. Assignment of position varies with availability of host institutions. May be counted toward German major or German studies concentration. Prerequisite: at least one 270-level course.","","","","['Staff']","300","","Academic Internship","","394","True","Prerequisite: at least one 270-level course.","","2","C","20152","","","Research","2015"
"100665","1.0","543","['GREEK']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100666","1.0","550","['GREEK']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","Academic Inernship","Research","2015"
"100667","1.0","624","['HIST']","","","","","['Eric J. Fure-Slocum']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100668","1.0","640","['HIST']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100669","1.0","653","['FAMST']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100670","1.0","656","['FAMST']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100671","1.0","686","['IS']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100672","1.0","691","['IS']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100673","1.0","707","['ID']","","","","","['Kevin M. Crisp']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100674","1.0","709","['ID']","","","","","['Donna K. McMillan']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100675","1.0","716","['LATIN']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100676","1.0","725","['LATIN']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100677","1.0","751","['MATH']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100678","1.0","784","['MGMT']","","","","","['Sian E. Muir']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100680","1.0","795","['MEDIA']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100681","1.0","797","['MEDIA']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100682","1.0","846","['MUSIC']","","","","","['Catherine R. Rodland']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100683","1.0","865","['MUSIC']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100684","1.0","917","['NEURO']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100685","1.0","919","['NEURO']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100686","1.0","931","['NORW']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100687","1.0","936","['NORW']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100688","1.0","942","['NURS']","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option","","","","['Diana Neal']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100689","1.0","961","['NURS']","Does not count toward the major. Students may choose a 1.00, 0.50, or 0.25 credit option.","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100690","1.0","985","['PHIL']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100691","1.0","992","['PHIL']","","","","","['Corliss Swain']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100692","1.0","1057","['ESTH']","","","","","['William Sean Goldsworthy']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100693","1.0","1067","['ESTH']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100694","1.0","1090","['PHYS']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100695","1.0","1100","['PHYS']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100696","1.0","1139","['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","","","","['Kristina Thalhammer']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100697","1.0","1151","['PSCI']","Students with ideas for internships are encouraged to approach instructors within the departmentin order to arrange supervision for credit. For Level III credit students must have successfullycompleted a Level II internship in the same area. Prerequisite: PSCI 294.","","","","['Staff']","300","","Academic Internship","","394","True","Prerequisite: PSCI 294.","","2","C","20152","","","Research","2015"
"100698","1.0","1178","['PSYCH']","","","","","['Anna E. Johnson']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100699","1.0","1188","['PSYCH']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100700","1.0","1236","['REL']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100701","1.0","1253","['REL']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100702","1.0","1275","['RUSSN']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100703","1.0","1279","['RUSSN']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100704","1.0","1315","['SOAN']","","","","","['Thomas A. Williamson']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100705","1.0","1319","['SOAN']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100706","1.0","1341","['SPAN']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100707","1.0","1354","['SPAN']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100708","1.0","1366","['SWRK']","","","","","['Susan E. Smalling']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100709","1.0","1372","['SWRK']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100710","1.0","1394","['THEAT']","Prerequisite: at least three previous courses in department.","","","","['Staff']","200","","Academic Internship","","294","True","Prerequisite: at least three previous courses in department.","","2","C","20152","","Academic Internships","Research","2015"
"100711","1.0","1400","['THEAT']","Prerequisite: at least five previous courses in department.","","","","['Staff']","300","","Academic Internship","","394","True","Prerequisite: at least five previous courses in department.","","2","C","20152","","","Research","2015"
"100712","1.0","1409","['STAT']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100713","1.0","1413","['STAT']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100715","1.0","14","['AMST']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100717","1.0","766","['MATH']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100718","1.0","18612","['AFAM']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100719","1.0","18614","['AFAM']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100720","1.0","18616","['BMOLS']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100721","1.0","18618","['BMOLS']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100722","1.0","670","['JAPAN']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100723","1.0","668","['JAPAN']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100724","1.0","18620","['MEDVL']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100725","1.0","18622","['MEDVL']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100726","1.0","1282","['RUSST']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100727","1.0","1284","['RUSST']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100728","1.0","26170","['WMGST']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100729","1.0","26172","['WMGST']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100730","1.0","27329","['RACE']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100731","1.0","27331","['RACE']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100732","1.0","27398","['LAMST']","","","","","['Staff']","200","","Academic Internship","","294","True","False","","2","C","20152","","","Research","2015"
"100733","1.0","27400","['LAMST']","","","","","['Staff']","300","","Academic Internship","","394","True","False","","2","C","20152","","","Research","2015"
"100751","1.0","44","['ART']","This course, designed for students who want to heighten their two-dimensional skills, emphasizes using expressive qualities of art-making by investigating various media, techniques, and content. Assignments are both traditional and non-traditional, within historical and contemporary perspectives. Experimentation and development of a personal visual language are encouraged. The course culminates in the production of a series of works that relate thematically. Critical thinking and discussion skills are important. Offered annually. Materials fee. Prerequisite: ART 102.","","","","['Michon Weeks']","200","['DC 216', 'DC 216', 'DC 216']","Advanced 2D Studio","Open to all students who meet the prerequisite.","233","False","Prerequisite: ART 102.","","2","O","20152","['M-F 0900-1000', 'M-F 1040-1200PM', 'M-F 0100-0300PM']","Advanced Two-Dimensional Studio","Research","2015"
"100753","1.0","52","['ART']","This course is an introduction to modern and postmodern art and thought after World War II through a survey of painting, sculpture, and new-media arts. Students learn about celebrated art and artists, major values such as issues of identity informing their work, and ways of analyzing and making sense of newer art. Offered annually. Counts towards American studies major. Prerequisite: none, but at least one college art history or studio art course is recommended.","['ALS-A', 'HWC']","","","['Christopher Tradowsky']","200","['DC 305']","Art Since 1945","Open to first-year students.","253","False","Prerequisite: none, but at least one college art history or studio art course is recommended.","","2","C","20152","['M-F 0100-0300PM']","","Research","2015"
"100754","1.0","18780","['ASIAN']","Students pursue guided fieldwork experience in the country whose language they study, either Japan or China. Activities and readings in this course build on the topics from ASIAN 210 and three semesters of language study. Students continue to explore their understanding of Asia through ethnographic observation, interviews, and site visits. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian""culture and society today. Offered during Interim. Prerequisite: ASIAN210.","","","","['Caleb Boteilho', 'Barbara Reed']","200","","AsianCon2: Encounter Asia","Registration restricted to students in the Asian Con program. This is an off-campus course. You will find this course listed in Studio Abroad under its course title.","215","False","Prerequisite: ASIAN210.","","2","C","20152","","Asian Conversations II: Encountering Asia","Research","2015"
"100755","1.0","19742","['ASIAN']","Students pursue guided fieldwork experience in the United States. Activities and readings in this course build on the topics from ASIAN 210 and three semesters of language study. Students reflect on the experience of Asians in America through readings, site visits, and local interviews. Students develop projects and follow a process of inquiry that will help them understand how ordinary people construct ""Asian"" culture and society today. Offered during Interim. Prerequisite: ASIAN 210.","","","","['Staff']","200","","AsianCon2:Asia in America","","216","False","Prerequisite: ASIAN 210.","","2","C","20152","","Asian Conversations II: Encountering Asia in America","Research","2015"
"100756","1.0","189","['CHEM']","This course, a continuation of CHEM 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. CHEM 121 and CHEM 123 together are equivalent in content to CHEM 125 and are designed to prepare students for CHEM 126. Offered during Interim. Prerequisite: CHEM 121.","","","","['Mary Walczak']","100","['RNS 390']","Atom/Molec Structure","","123","False","Prerequisite: CHEM 121.","A","2","C","20152","['M-F 0800-1000']","Atomic and Molecular Structure","Research","2015"
"100757","1.0","189","['CHEM']","This course, a continuation of CHEM 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. CHEM 121 and CHEM 123 together are equivalent in content to CHEM 125 and are designed to prepare students for CHEM 126. Offered during Interim. Prerequisite: CHEM 121.","","","","['Rodrigo Sanchez-Gonzalez']","100","['RNS 390']","Atom/Molec Structure","","123","False","Prerequisite: CHEM 121.","B","2","C","20152","['M-F 1040-1240PM']","Atomic and Molecular Structure","Research","2015"
"100762","1.0","1324","['SPAN']","Students begin learning Spanish through listening, speaking, reading, and writing about topics familiar to them, including family, academic, and social life, in an intercultural context. They reinforce these skills through complementary exercises in the World Languages Center. Open only to students with no prior experience in Spanish or who have placed into Spanish 111. Offered during Interim.","","","","['Carla Manzoni']","100","['TOH 316', 'TOH 316']","Beginning Spanish I","This course has class year limits. This course is closed to seniors during web registration.","111","False","False","","2","O","20152","['M-F 0900-1000', 'M-F 1040-1240PM']","","Research","2015"
"100764","1.0","977","['PHIL']","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Offered annually. Counts toward biomedical studies concentration (for students through class of 2016) and neuroscience concentrations. Prerequisite: completion of BTS-T or permission of instructor.","['EIN']","","","['Jason Marsh']","200","['OM 305']","Biomedical Ethics","Prerequisite: Completion of BTS-T or permission of instructor. Open to seniors and juniors during web registration.","250","False","Prerequisite: completion of BTS-T or permission of instructor.","","2","C","20152","['M-F 1040-1240PM']","","Research","2015"
"100793","1.0","736","['MATH']","This course beautifully illustrates the nature of mathematics as a blend of technique, theory, abstraction, and applications. The important problem of solving systems of linear equations leads to the study of matrix algebra, determinants, vector spaces, bases and dimension, linear transformations, and eigenvalues. Offered each semester and periodically during Interim. Counts toward management studies concentration. Prerequisite: MATH 119 or MATH 120.","['AQR']","","","['Kosmas Diveris']","200","['RNS 204', 'RNS 204']","Elem Linear Algebra","Open to first-year students.","220","False","Prerequisite: MATH 119 or MATH 120.","","2","C","20152","['M-F 1040-1240PM', 'M-F 0100-0300PM']","Elementary Linear Algebra","Research","2015"
"100795","1.0","26656","['PHYS']","This course gives students the opportunity to work on real world physics and engineering problems. Companies, non-profits, and other organizations provide projects relevant and important to the organizations' goals. Students work in teams to approach these projects from an engineering design perspective that emphasizes hands-on work, prototyping, and organizational skills. Offered annually during Interim. Prerequisite: PHYS 244 or permission of the instructor.","['ORC']","","","['Jason J. Engbrecht']","300","['RNS 297', 'RNS 297', 'RNS 297']","Engineering Design Pract","","360","False","Prerequisite: PHYS 244 or permission of the instructor.","","2","C","20152","['M-F 0800-1000', 'M-F 1040-1200PM', 'M-F 0100-0500PM']","Engineering Design Practicum","Research","2015"
"100799","1.0","151","['BIO']","This course offers intensive field-biology experiences within three equatorial New World environments: the Amazon rainforest, the Andes cloud forests, and the Galapagos Islands. Students compare the rich biodiversity, the adaptations and natural history of species, and the influence of human impact on these areas. Preparation for class requires readings from texts and primary literature concerning ecological and environmental issues specific to each of these regions. Based in Quito, the three field expeditions alternate with home-based rest days allowing for reflective writing in journals, assimilation, and discussion. Offered during Interim. Prerequisite: BIO 150, or BIO 126, or permission of instructor.","['SPM']","","","['Anne Walter']","200","","Equatorial Biology","This is an off-campus course. You will find this course listed in Studio Abroad under its course title.","288","False","Prerequisite: BIO 150, or BIO 126, or permission of instructor.","","2","C","20152","","","Research","2015"
"100800","1.0","28970","['ID']","Students are exposed to healthcare careers while they examine the science of health and wellness in relation to self-care, stress-management, sleep, rest, and nutrition. Students learn about physiological biochemical responses to stress, grief, and loss as well as the mechanisms of coping. Students use medical terminology in therapeutic communication and explore values and ethics for collaborative interprofessional practice. An overview of the healthcare system, holistic care, and evidence-based practice is provided. Counts toward nursing and exercise science majors. Offered during interim.","","","","['Susan Huehn']","100","['TOH 280']","Exploration in Healthcare","Open to all students.","110","False","False","A","2","O","20152","['MWF 1040-0300PM']","Interprofessional Education: Exploration in Healthcare","Research","2015"
"100804","1.0","21394","['FREN']","Students study French language and Moroccan culture in the imperial city of Fes. An immersion experience that includes home stays with local French-speaking families, the course focuses on Moroccan culture past and present, emphasizing the multicultural aspects of Morocco and facilitating student interaction with the local population. Field trips to various sites in and around Fes, day-long visits to Meknès and Moulay Idriss, and a longer excursion to Marrakech and Casablanca. Review of second-year French grammar is integrated into the reading and discussion of texts pertaining to Morocco's history and culture and their relation to present-day Morocco. Taught in French. Offered during Interim. Open to first-year students. Counts toward middle eastern studies concentration. Prerequisite: FREN 231 or placement in FREN 232.","['FOL-F', 'MCG']","","","['Amine R. Bekhechi']","200","","Fr Lang/Moroccan Culture","Open to all students who meet the prerequisites. This is an off-campus course. You will find this course listed in Studio Abroad under its course title.","235","False","Prerequisite: FREN 231 or placement in FREN 232.","","2","C","20152","","French Language and Moroccan Culture in Fes","Research","2015"
"100809","1.0","728","['MATH']","This course explores the nature of mathematics and its role in contemporary society. The content and format of the course vary depending on the instructor's interests. In particular, the course may focus on one or two mathematical topics in depth or survey a wider range of topics. Recent topics have included mathematics of voting, probability, game theory, finance, and connections between mathematics and the arts. Offered annually. Prerequisites: high school algebra and geometry.","['AQR']","","","['Joseph Benson']","100","['TOH 184', 'TOH 184']","Gateways/Mathematics","","117","False","Prerequisites: high school algebra and geometry.","","2","C","20152","['M-F 1040-1240PM', 'M-F 0100-0300PM']","Gateways to Mathematics","Research","2015"
"100812","1.0","758","['MATH']","Properties of axiomatic systems are illustrated with finite geometries and applied in a synthetic examination of Euclid's original postulates, well-known Euclidean theorems, and non-Euclidean geometries. Euclidean, similarity, and affine transformations are studied analytically. These transformations are generalized to obtain results in hyperbolic geometry and used to generate fractals in an exploration of fractal geometry. Dynamic geometry software and hands-on labs are used to explore both the transformations and properties of these geometries. Offered annually during Interim. Prerequisite: MATH 220, and MATH 244 or MATH 252.","","","","['Ryota Matsuura']","300","['RNS 208', 'RNS 208']","Geometry","","356","False","Prerequisite: MATH 220, and MATH 244 or MATH 252.","","2","C","20152","['M-F 1040-1240PM', 'M-F 0100-0300PM']","","Research","2015"
"100814","1.0","513","['GERM']","A survey of German films from Caligari (1919) to The Counterfeiters (2008), this course examines 20th-century German history through the lens of Germany's most renowned films. Students develop analytical and critical skills in ""reading"" films as cultural products and as cinematic works of art. The course focuses on the increasing social and political importance of mass media for understanding the past. Counts toward German major and film studies, German studies, and media studies concentrations.","['ALS-A', 'HWC']","","","['Karen R. Achberger']","200","['TOH 308']","German Cinema","Taught in English. Open to all students.","249","False","False","","2","C","20152","['M-F 1040-1240PM']","","Research","2015"
"100826","1.0","26657","['SWRK']","Students explore seven major challenges affecting the world's people including population, resource management, economic integration, information, technology, conflict/security, and governance with an emphasis on their relation to global citizenship and human rights. This course examines issues from social science and global problem-solving perspectives with particular attention to how culture and place affect human experience. Students engage in discussions, forums, a global village activity, and an action project. Offered occasionally during Interim.","['ORC']","","","['Susan E. Smalling']","100","['OM 010', 'OM 010']","Global Challenges","This course has class-year limits. This course includes an academic civic engagement (ACE) component.","122","False","False","","2","C","20152","['M-Th 1040-1240PM', 'TW 0800-1000']","","Research","2015"
"100833","1.0","704","['ID']","Students will explore health care in a clinical and hospital setting through association with a physician in one of the clinics that are a part of the metro area Fairview Health System or the Family Practice Medical Center of Willmar, Minnesota. Students will follow the physician, who serves as their primary mentor, or other designated physicians through their daily activities in pertinent clinical and hospital settings. Students will observe the delivery of health care in primary and specialty areas and in practices dealing with all age groups. Emergency health care and physician support areas are other aspects of medicine to which students will be exposed. Students will keep a journal detailing their observations and their interpretation of and reaction to these observations and will write a research paper on an aspect of current medical care and practice. Selection is based on a review of all applicants (preference given to junior or senior pre-medical students with demonstrated strong academic achievement). P/N grading. Offered annually during Interim. Counts toward biomedical studies concentration (for students through class of 2016).","","","","['Wesley Pearson']","200","","Hospital Health Care","This is an off-campus course. You will find this course listed in Studio Abroad under its course title.","255","True","False","","2","C","20152","","The Physician in Clinical and Hospital Health Care","Research","2015"
"100835","1.0","1357","['SWRK']","Students explore service to human beings as a profession, both vocation and avocation. Who needs help? Who helps? Where? How? What motivates people to help? Using the liberal arts as a foundation for helping people, students study career opportunities in areas such as health care, social services, ministry, youth work, and thearts. The class includes lectures, discussions, speakers, and field visits; additional fee. Open only to first-year students. Offered during Interim.","['WRI']","","","['Lisa L. Moore']","100","['OM 020', 'OM 020']","I Want to Help People","Open only to first-year students. This course includes an academic civic engagement (ACE) component.","120","False","False","","2","C","20152","['T-F 1040-1240PM', 'T-F 0100-0300PM']","","Research","2015"
"100838","0.0","18804","['CHEM', 'BIO']","","","18803","","['Beth Abdella']","100","['RNS 355']","Integrate Chem/Bio II Lab","Open only to those students who have completed CH/BI 125.","126","False","False","A","2","C","20152","['M-Th 1230-0300PM']","","Lab","2015"
"100839","0.0","18804","['CHEM', 'BIO']","","","18803","","['William C. Solomon']","100","['RNS 350']","Integrate Chem/Bio II Lab","Open only to those students who have completed CH/BI 125.","126","False","False","B","2","C","20152","['M-Th 1230-0300PM']","","Lab","2015"
"100840","1.0","18803","['CHEM', 'BIO']","This course introduces physical chemistry with an emphasis on thermodynamics and kinetics of biologically relevant systems. Topics include probability as the driving force for chemical reactions; the relationship between chemical bonding energetics, entropy, and equilibria; oxidation-reduction reactions and electrochemistry; and rates of reactions, including enzyme-catalyzed reactions. Laboratory experiments and activities illustrate lecture topics and introduce new concepts. Offered during Interim. Prerequisites: CH/BI 125 and MATH 119 or MATH 120.","","18803","","['Beth Abdella']","100","['RNS 310', 'RNS 310']","Integrated Chem/Bio II","Students in CH/BI 126 must also register for lab CH/BI 126 AL or BL. Open only to those students who have completed CH/BI 125.","126","False","Prerequisites: CH/BI 125 and MATH 119 or MATH 120.","","2","C","20152","['M-F 0800-1000', 'M-F 1045-1145']","Integrated Chem/Bio II: Thermodynamics and Kinetics with Bio Relevance","Research","2015"
